"id","sku","name","start","end","season.id","season.name","season.code","program.id","program.name","program.code","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","level","ongoing","awards_finalized"
54712,"RE-VIQRC-24-4712","These Go To 11.","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Tritt Elementary School","4435 Post Oak Tritt Road",,"Marietta","Georgia","30062","United States",34.01737,-84.420731,"Other",false,true
54716,"RE-VIQRC-23-4716","VEX IQ El Rancho Full Volume Tournament, In-Person, ES&MS, with Standard Judging","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","El Rancho Charter School","181 South Del Giorgio Road",,"Anaheim","California","92808","United States",33.85609,-117.767413,"Other",false,true
54719,"RE-VIQRC-23-4719","Sossaman Middle Schools AZ VEX IQ Invitational Qualifying Tournament 2023-2024","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sossaman Middle School","18655 Jacaranda Boulevard",,"Queen Creek","Arizona","85142","United States",33.257381,-111.681168,"Other",false,true
54735,"RE-VIQRC-23-4735","2nd Annual TYRA VIQRC Tournament","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sulphur Springs Middle School","835 Wildcat Way",,"Sulphur Springs","Texas","75482","United States",33.108632,-95.63092,"Other",false,true
54778,"RE-VIQRC-23-4778","Royalton VIQRC Tournament","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Royalton High School","120 South Hawthorn Street",,"Royalton","Minnesota","56373","United States",45.828151,-94.282031,"Other",false,true
54806,"RE-VIQRC-23-4806","Iowa VIQRC State Championship MS","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Thomas Jefferson High School","2501 West Broadway",,"Council Bluffs","Iowa","51501","United States",41.261397,-95.883123,"Regional",false,true
54807,"RE-VIQRC-23-4807","Winter Wonderland VIQRC Tournament in Mt. Angel","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Butte Creek Elementary School","37569 Oregon 213",,"Mount Angel","Oregon","97362","United States",45.063412,-122.698941,"Other",false,true
54808,"RE-VIQRC-23-4808","Iowa VIQRC State Championship","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Thomas Jefferson High School","2501 West Broadway",,"Council Bluffs","Iowa","51501","United States",41.261397,-95.883123,"Regional",false,true
54843,"RE-VIQRC-23-4843","SharkFest #2 VIQRC Full Volume ES, Fishers IN","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sand Creek Intermediate","11550 East 131st Street",,"Fishers","Indiana","46038","United States",39.979446,-85.960832,"Other",false,true
54858,"RE-VIQRC-23-4858","Bash at the Berry Dome - VIQRC","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","1 Education Dr","1 Education Drive",,"Seneca","Pennsylvania","16346","United States",41.366647,-79.712818,"Other",false,true
54869,"RE-VIQRC-24-4869","Spartan Design Vex IQ Invitational","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","11985 Old River School Rd","11985 Old River School Road",,"Downey","California","90242","United States",33.938935,-118.156291,"Other",false,true
54976,"RE-VIQRC-24-4976","STEAM In The Gardens VEX IQ Blended Tournament","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Betty T. Ferguson Recreational Complex","3000 Northwest 199th Street",,"Miami Gardens","Florida","33056","United States",25.954339,-80.252083,"Other",false,true
55075,"RE-VIQRC-23-5075","Wheelhouse Robotics VIQRC Full Volume","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Barbara Bush Middle School","515 Cowboys Pkwy,",,"Irving","Texas","75063","United States",32.948135,-96.953665,"Other",false,true
55083,"RE-VIQRC-23-5083","Knox City Full Volume Middle School VIQRC","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Knox City-O'Brien High School","400 North East 4th Street",,"Knox City","Texas","79529","United States",33.420978,-99.814978,"Other",false,true
55209,"RE-VIQRC-23-5209","Livingston Robotics Club Max Level VIQRC","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Livingston High School","30 Robert H Harp Drive",,"Livingston","New Jersey","07039","United States",40.783973,-74.320995,"Other",false,true
55211,"RE-VIQRC-23-5211","2024 Idaho VIQRC Regional Championship","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Rigby High School","3850 East 300 North",,"Rigby","Idaho","83442","United States",43.669404,-111.934154,"Regional",false,true
55231,"RE-VIQRC-24-5231","Stanley British Primary School 2023-2024 Full Volume","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Stanley British Primary School","350 Quebec Street",,"Denver","Colorado","80230","United States",39.7218,-104.902477,"Other",false,true
55236,"RE-VIQRC-24-5236","2nd Annual Goddard VEX IQ Tournament","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Challenger Intermediate School","325 North Walnut Street",,"Goddard","Kansas","67052","United States",37.658776,-97.582115,"Other",false,true
55353,"RE-VIQRC-24-5353","Mapleton Robotics Winter Clash VIQRC Elementary School ; Ashland, OH","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mapleton High School","1 Mountie Dr",,"Ashland","Ohio","44805","United States",40.946491,-82.358534,"Other",false,true
55354,"RE-VIQRC-24-5354","Hopkinton No Frills Skills Only Tournament","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","88 Hayden Rowe St","88 Hayden Rowe Street",,"Hopkinton","Massachusetts","01748","United States",42.218801,-71.519073,"Other",false,true
55362,"RE-VIQRC-24-5362","MCS Robotics VIQRC-Tournament 2.10.24 MIDDLE SCHOOL","2024-02-10T00:00:00-05:00","2024-02-10T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Old Town Middle School","210 Sunnybrook Road",,"Ridgeland","Mississippi","39157","United States",32.431784,-90.139553,"Other",false,true
52530,"RE-VIQRC-23-2530","Georgia VIQRC Middle School State Championship","2024-02-11T00:00:00-05:00","2024-02-11T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Ola High School","357 North Ola Road",,"McDonough","Georgia","30252","United States",33.446631,-84.043683,"Regional",false,true
53082,"RE-VIQRC-23-3082","A Day at the Mall VEX VIQRC Tournament (ES/MS)","2024-02-11T00:00:00-05:00","2024-02-11T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Manassas Mall","8300 Sudley Rd",,"Manassas","Virginia","20109","United States",38.771928,-77.505685,"Other",false,true
54198,"RE-VIQRC-23-4198","Evergreen Eagles #2 Tournament","2024-02-11T00:00:00-05:00","2024-02-11T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Evergreen Middle School","6900 208th Avenue Northeast",,"Redmond","Washington","98053","United States",47.668039,-122.060961,"Other",false,true
54352,"RE-VIQRC-23-4352","Wayne County VEX IQ Qualifier – Middle School","2024-02-11T00:00:00-05:00","2024-02-11T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Wayne High School","100 Pioneer Road",,"Wayne","West Virginia","25570","United States",38.246403,-82.434269,"Other",false,true
54758,"RE-VIQRC-23-4758","2024 VEX IQ SDMC Robotics Tournament","2024-02-13T00:00:00-05:00","2024-02-13T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Bradenton Area Convention Center","1 Haben Boulevard",,"Palmetto","Florida","34221","United States",27.51509,-82.561442,"Other",false,true
54783,"RE-VIQRC-23-4783","2024 VEX IQ SDMC Robotics Tournament","2024-02-13T00:00:00-05:00","2024-02-13T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Bradenton Area Convention Center","1 Haben Boulevard",,"Palmetto","Florida","34221","United States",27.51509,-82.561442,"Other",false,true
52807,"RE-VIQRC-23-2807","LRSD VIQRC Battle of the Bots","2024-02-15T00:00:00-05:00","2024-02-15T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mabelvale Methodist Church","10500 Woodman ST",,"Little Rock","Arkansas","72103","United States",34.655556,-92.387476,"Other",false,true
54649,"RE-VIQRC-23-4649","ACPS District Full Volume Middle School Tournament","2024-02-15T00:00:00-05:00","2024-02-15T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Abraham Lincoln Middle School","1001 Southeast 12th Street",,"Gainesville","Florida","32641","United States",29.643192,-82.30788,"Other",false,true
54650,"RE-VIQRC-23-4650","ACPS District Full Volume Elementary Tournament","2024-02-15T00:00:00-05:00","2024-02-15T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Abraham Lincoln Middle School","1001 Southeast 12th Street",,"Gainesville","Florida","32641","United States",29.643192,-82.30788,"Other",false,true
53134,"RE-VIQRC-23-3134","Alabama State VIQRC Championship (ES Only)","2024-02-16T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Beard-Eaves Memorial Coliseum","650 Biggio Drive",,"Auburn","Alabama","36849","United States",32.599931,-85.492496,"Regional",false,true
53155,"RE-VIQRC-23-3155","Alabama State VIQRC Championship (MS Only)","2024-02-16T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Beard-Eaves Memorial Coliseum","650 Biggio Drive",,"Auburn","Alabama","36849","United States",32.599931,-85.492496,"Regional",false,true
54841,"RE-VIQRC-23-4841","Seven Mile Last Chance VEX IQ Qualifier","2024-02-16T00:00:00-05:00","2024-02-16T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Seven Mile Elementary School","2005 Fort Apache Rd",,"Whiteriver","Arizona","85941","United States",33.789091,-109.966946,"Other",false,true
55045,"RE-VIQRC-23-5045","Texas Special Olympics Unified VIQRC Event at Bee Cave","2024-02-16T00:00:00-05:00","2024-02-16T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Hill Country Indoor","13875 Bee Cave Parkway",,"Bee Cave","Texas","78738","United States",30.31262,-97.957073,"Other",false,true
51516,"RE-VIQRC-23-1516","NoCo RoboRidge VIQRC Signature Event (MS/ES)","2024-02-17T00:00:00-05:00","2024-02-18T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","University of Colorado Boulder","",,"Boulder","Colorado","80309","United States",40.010325,-105.288973,"Signature",false,true
51705,"RE-VIQRC-23-1705","Washington Middle School Blended VIQRC Tournament","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Washington Middle School","102 South Washington Street",,"Oconto Falls","Wisconsin","54154","United States",44.874456,-88.139356,"Other",false,true
52030,"RE-VIQRC-23-2030","2024 South Carolina VIQRC Middle School State Championship","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","JL Mann High School","160 Fairforest Way",,"Greenville","South Carolina","29607","United States",34.807024,-82.337252,"Regional",false,true
52033,"RE-VIQRC-23-2033","2024 South Carolina VIQRC Elementary School State Championship","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","JL Mann High School","160 Fairforest Way",,"Greenville","South Carolina","29607","United States",34.807024,-82.337252,"Regional",false,true
52425,"RE-VIQRC-23-2425","ROCORI Winter VIQRC Tournament","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Rocori High School","534 5th Avenue North",,"Cold Spring","Minnesota","56320","United States",45.464025,-94.428471,"Other",false,true
52708,"RE-VIQRC-23-2708","2023-2024 North Carolina VIQRC Elementary State Championships","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Harold E Winkler Middle School","4501 Weddington Road",,"Concord","North Carolina","28027","United States",35.398531,-80.651342,"Regional",false,true
52744,"RE-VIQRC-23-2744","NFDL VIQRC Last Chance Tournament","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Horace Mann High School","325 McKinley Street",,"North Fond du Lac","Wisconsin","54937","United States",43.813228,-88.488837,"Other",false,true
53043,"RE-VIQRC-23-3043","Brave Bots VIQRC Elementary Only Challenge; Selma, IN","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","200 East St","200 East Street",,"Selma","Indiana","47383","United States",40.19199,-85.26522,"Other",false,true
53090,"RE-VIQRC-23-3090","Brave Bots VIQRC Middle School Challenge; Selma, IN","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","200 East St","200 East Street",,"Selma","Indiana","47383","United States",40.19199,-85.26522,"Other",false,true
53172,"RE-VIQRC-23-3172","Dublin Robotics Club VIQRC Tournament #2","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Dublin Robotics Club","6500 Dublin Boulevard",,"Dublin","California","94568","United States",37.703416,-121.909887,"Other",false,true
53410,"RE-VIQRC-23-3410","The Great Robot Rebuild (MS) (PM)","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Davis High School","325 South Main Street",,"Kaysville","Utah","84037","United States",41.029548,-111.931196,"Other",false,true
53411,"RE-VIQRC-23-3411","The Great Robot Rebuild (ES) (AM)","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Davis High School","325 South Main Street",,"Kaysville","Utah","84037","United States",41.029548,-111.931196,"Other",false,true
53522,"RE-VIQRC-23-3522","3rd Annual Caston Elementary Buzzer Beater VEX VIQRC Full Volume ES Competition; Rochester, IN","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Caston High School","9815 Indiana 25",,"Rochester","Indiana","46975","United States",40.911701,-86.282239,"Other",false,true
53523,"RE-VIQRC-23-3523","3rd Annual Caston Middle School Buzzer Beater VEX VIQRC Full Volume MS Competition; Rochester, IN","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Caston High School","9815 Indiana 25",,"Rochester","Indiana","46975","United States",40.911701,-86.282239,"Other",false,true
53629,"RE-VIQRC-23-3629","Wahluke Robotics Invitational","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Wahluke Junior High","502 Boundary Avenue",,"Mattawa","Washington","99349","United States",46.742643,-119.89695,"Other",false,true
53680,"RE-VIQRC-23-3680","Clay Trojans VIQRC Blended Presidents' Day Spectacular; Carmel, IN","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Clay Middle School","5150 East 126th Street",,"Carmel","Indiana","46033","United States",39.972603,-86.083831,"Other",false,true
53714,"RE-VIQRC-23-3714","MFR VIQRC February Full VolumeTournament at Huguenot High School (ES/MS)","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Huguenot High School","7945 Forest Hill Avenue",,"Richmond","Virginia","23225","United States",37.532392,-77.542576,"Other",false,true
53749,"RE-VIQRC-23-3749","Russellville VIQRC February Robotics Tournament (ES Only)","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Russellville Junior High School Gym","2000 West Parkway Drive",,"Russellville","Arkansas","72802","United States",35.290107,-93.151752,"Other",false,true
53750,"RE-VIQRC-23-3750","Russellville VIQRC February Robotics Tournament (MS Only)","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Russellville Junior High School Gym","2000 West Parkway Drive",,"Russellville","Arkansas","72802","United States",35.290107,-93.151752,"Other",false,true
53925,"RE-VIQRC-23-3925","Frosty Qualifier [Blended VIQRC]","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Lubianski's Feed Store","13640 FM 1346",,"Saint Hedwig","Texas","78152","United States",29.416663,-98.214036,"Other",false,true
53955,"RE-VIQRC-23-3955","Orchard VEX IQ Robotics Challenge Elementary Tournament- AM","2024-02-17T00:00:00-05:00","2024-02-17T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Orchard Elementary School","205 East Center Street",,"North Salt Lake","Utah","84054","United States",40.842834,-111.90651,"Other",false,true
