"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
38317933,"programming",,63,0,0,54623,"33806D",180
38317934,"driver",,64,64,2,54623,"96127A",180
38317935,"programming",,64,15,2,54623,"96127A",180
38317936,"driver",,65,79,2,54623,"38227E",180
38317937,"programming",,65,0,0,54623,"38227E",180
38317938,"driver",,66,47,1,54623,"22263A",180
38317939,"programming",,66,31,1,54623,"22263A",180
38317940,"driver",,67,63,2,54623,"95072D",180
38317941,"programming",,67,15,1,54623,"95072D",180
38317942,"driver",,68,33,1,54623,"32806C",180
38317943,"programming",,68,43,1,54623,"32806C",180
38317944,"driver",,69,76,2,54623,"82563C",180
38317945,"programming",,69,0,0,54623,"82563C",180
38317946,"driver",,70,75,2,54623,"98755B",180
38317947,"programming",,70,0,0,54623,"98755B",180
38317948,"driver",,71,75,2,54623,"33398B",180
38317949,"programming",,71,0,0,54623,"33398B",180
38317950,"driver",,72,74,2,54623,"37688B",180
38317951,"programming",,72,0,0,54623,"37688B",180
38317952,"driver",,73,73,2,54623,"56382C",180
38317953,"programming",,73,0,0,54623,"56382C",180
38317954,"driver",,74,72,1,54623,"52806D",180
38317955,"programming",,74,0,1,54623,"52806D",180
38317956,"driver",,75,72,2,54623,"33123A",180
38317957,"programming",,75,0,0,54623,"33123A",180
38317958,"driver",,76,71,2,54623,"83785C",180
38317959,"programming",,76,0,0,54623,"83785C",180
38317960,"driver",,77,70,2,54623,"39766E",180
38317961,"programming",,77,0,0,54623,"39766E",180
38317962,"driver",,78,70,1,54623,"37688C",180
38317963,"programming",,78,0,0,54623,"37688C",180
38317964,"driver",,78,70,1,54623,"67832F",180
38317965,"programming",,78,0,0,54623,"67832F",180
38317966,"driver",,80,69,2,54623,"31881B",180
38317967,"programming",,80,0,0,54623,"31881B",180
38317968,"driver",,81,67,2,54623,"31881A",180
38317969,"programming",,81,0,0,54623,"31881A",180
38317970,"driver",,82,67,1,54623,"68807C",180
38317971,"programming",,82,0,0,54623,"68807C",180
38317972,"driver",,83,60,2,54623,"80625A",180
38317973,"programming",,83,6,2,54623,"80625A",180
38317974,"driver",,84,63,2,54623,"13968C",180
38317975,"programming",,84,0,0,54623,"13968C",180
38317976,"driver",,85,63,2,54623,"77072B",180
38317977,"programming",,85,0,0,54623,"77072B",180
38317978,"driver",,86,62,2,54623,"26857B",180
38317979,"programming",,86,0,0,54623,"26857B",180
38317980,"driver",,87,60,2,54623,"13968A",180
38317981,"programming",,87,0,0,54623,"13968A",180
38317982,"driver",,88,60,2,54623,"28732C",180
38317983,"programming",,88,0,0,54623,"28732C",180
38317984,"driver",,89,60,2,54623,"61099C",180
38317985,"programming",,89,0,0,54623,"61099C",180
38317986,"driver",,90,59,2,54623,"28732B",180
38317987,"programming",,90,0,0,54623,"28732B",180
38317988,"driver",,91,58,2,54623,"82563B",180
38317989,"programming",,91,0,0,54623,"82563B",180
38317990,"driver",,92,57,2,54623,"36298A",180
38317991,"programming",,92,0,0,54623,"36298A",180
38317992,"driver",,93,56,2,54623,"39766D",180
38317993,"programming",,93,0,0,54623,"39766D",180
38317994,"driver",,94,56,2,54623,"81697D",180
38317995,"programming",,94,0,0,54623,"81697D",180
38317996,"driver",,95,56,1,54623,"56382B",180
38317997,"programming",,95,0,0,54623,"56382B",180
38317998,"driver",,96,54,1,54623,"33398C",180
38317999,"programming",,96,0,0,54623,"33398C",180
38318000,"driver",,97,53,2,54623,"33398A",180
38318001,"programming",,97,0,0,54623,"33398A",180
38318002,"driver",,98,53,2,54623,"36916B",180
38318003,"programming",,98,0,0,54623,"36916B",180
38318004,"driver",,99,53,1,54623,"67666A",180
38318005,"programming",,99,0,0,54623,"67666A",180
38318006,"driver",,100,52,2,54623,"81697C",180
38318007,"programming",,100,0,0,54623,"81697C",180
38318008,"driver",,101,51,1,54623,"79819A",180
38318009,"programming",,101,0,0,54623,"79819A",180
38318010,"driver",,101,51,1,54623,"75791B",180
38318011,"programming",,101,0,0,54623,"75791B",180
38318012,"driver",,103,34,1,54623,"32806B",180
38318013,"programming",,103,16,1,54623,"32806B",180
38318014,"driver",,104,50,2,54623,"56690F",180
38318015,"programming",,104,0,0,54623,"56690F",180
38318016,"driver",,105,50,2,54623,"79772D",180
38318017,"programming",,105,0,0,54623,"79772D",180
38318018,"driver",,106,50,1,54623,"75791A",180
38318019,"programming",,106,0,0,54623,"75791A",180
38318020,"driver",,107,44,2,54623,"80625B",180
38318021,"programming",,107,5,2,54623,"80625B",180
38318022,"driver",,108,49,2,54623,"36057C",180
38318023,"programming",,108,0,0,54623,"36057C",180
38318024,"driver",,109,33,1,54623,"32806D",180
38318025,"programming",,109,15,1,54623,"32806D",180
38318026,"driver",,110,48,1,54623,"98251A",180
38318027,"programming",,110,0,0,54623,"98251A",180
38318028,"driver",,111,46,2,54623,"85829A",180
38318029,"programming",,111,0,0,54623,"85829A",180
38318030,"driver",,112,45,2,54623,"28732A",180
38318031,"programming",,112,0,0,54623,"28732A",180
38318032,"driver",,113,44,2,54623,"9088B",180
38318033,"programming",,113,0,0,54623,"9088B",180
38318034,"driver",,114,44,2,54623,"33123C",180
38318035,"programming",,114,0,0,54623,"33123C",180
38318036,"driver",,115,44,2,54623,"9088C",180
38318037,"programming",,115,0,0,54623,"9088C",180
38318038,"driver",,116,43,2,54623,"28732D",180
38318039,"programming",,116,0,0,54623,"28732D",180
38318040,"driver",,117,40,2,54623,"68490A",180
38318041,"programming",,117,0,0,54623,"68490A",180
38318042,"driver",,118,40,1,54623,"98251F",180
38318043,"programming",,118,0,0,54623,"98251F",180
38318044,"driver",,119,39,2,54623,"98192B",180
38318045,"programming",,119,0,0,54623,"98192B",180
38318046,"driver",,120,19,1,54623,"82632A",180
38318047,"programming",,120,18,1,54623,"82632A",180
38318048,"driver",,121,36,2,54623,"85297D",180
38318049,"programming",,121,0,0,54623,"85297D",180
38318050,"driver",,122,36,2,54623,"98192D",180
38318051,"programming",,122,0,0,54623,"98192D",180
38318052,"driver",,123,35,2,54623,"29215A",180
38318053,"programming",,123,0,0,54623,"29215A",180
38318054,"driver",,124,35,2,54623,"36057B",180
38318055,"programming",,124,0,0,54623,"36057B",180
38318056,"driver",,125,35,2,54623,"9115A",180
38318057,"programming",,125,0,0,54623,"9115A",180
38318058,"driver",,126,35,1,54623,"98192E",180
38318059,"programming",,126,0,0,54623,"98192E",180
38318060,"driver",,127,34,2,54623,"33123B",180
38318061,"programming",,127,0,0,54623,"33123B",180
38318062,"driver",,128,34,1,54623,"56690C",180
38318063,"programming",,128,0,0,54623,"56690C",180
38318064,"driver",,129,33,2,54623,"68490B",180
38318065,"programming",,129,0,0,54623,"68490B",180
38318066,"driver",,130,30,2,54623,"9115B",180
38318067,"programming",,130,0,0,54623,"9115B",180
38318068,"driver",,131,29,2,54623,"28732E",180
38318069,"programming",,131,0,0,54623,"28732E",180
38318070,"driver",,131,29,2,54623,"56690E",180
38318071,"programming",,131,0,0,54623,"56690E",180
38318072,"driver",,133,29,1,54623,"17698A",180
38318073,"programming",,133,0,0,54623,"17698A",180
38318074,"driver",,134,28,2,54623,"3056A",180
38318075,"programming",,134,0,0,54623,"3056A",180
38318076,"driver",,135,27,1,54623,"56382D",180
38318077,"programming",,135,0,0,54623,"56382D",180
38318078,"driver",,136,15,1,54623,"81697B",180
38318079,"programming",,136,10,1,54623,"81697B",180
38318080,"driver",,137,23,2,54623,"28732F",180
38318081,"programming",,137,0,0,54623,"28732F",180
38318082,"driver",,138,20,2,54623,"85193A",180
38318083,"programming",,138,0,0,54623,"85193A",180
38318084,"driver",,139,17,2,54623,"39766B",180
38318085,"programming",,139,0,0,54623,"39766B",180
38318086,"driver",,140,16,1,54623,"98251E",180
38318087,"programming",,140,0,0,54623,"98251E",180
38318088,"driver",,141,15,1,54623,"82671A",180
38318089,"programming",,141,0,0,54623,"82671A",180
38318090,"driver",,142,14,2,54623,"68490C",180
38318091,"programming",,142,0,0,54623,"68490C",180
38318092,"driver",,143,10,1,54623,"529D",180
38318093,"programming",,143,0,0,54623,"529D",180
38259064,"driver",,1,104,2,54624,"26158C",180
38259065,"programming",,1,110,2,54624,"26158C",180
38259066,"driver",,2,113,2,54624,"3335A",180
38259067,"programming",,2,88,2,54624,"3335A",180
38259068,"driver",,3,105,2,54624,"65115C",180
38259069,"programming",,3,87,2,54624,"65115C",180
38259070,"driver",,4,95,2,54624,"62372B",180
38259071,"programming",,4,78,2,54624,"62372B",180
38259072,"driver",,5,79,2,54624,"53387D",180
38259073,"programming",,5,80,2,54624,"53387D",180
38259074,"driver",,6,68,2,54624,"65115E",180
38259075,"programming",,6,82,2,54624,"65115E",180
38259076,"driver",,7,85,2,54624,"80982A",180
38259077,"programming",,7,61,2,54624,"80982A",180
38259078,"driver",,8,79,2,54624,"90630A",180
38259079,"programming",,8,62,2,54624,"90630A",180
38259080,"driver",,9,82,3,54624,"97519A",180
38259081,"programming",,9,58,3,54624,"97519A",180
38259082,"driver",,10,78,2,54624,"36638C",180
38259083,"programming",,10,51,2,54624,"36638C",180
38259084,"driver",,11,75,2,54624,"3056C",180
38259085,"programming",,11,51,1,54624,"3056C",180
38259086,"driver",,12,82,2,54624,"69978D",180
38259087,"programming",,12,43,2,54624,"69978D",180
38259088,"driver",,13,49,2,54624,"85672B",180
38259089,"programming",,13,68,2,54624,"85672B",180
38259090,"driver",,14,39,2,54624,"36638D",180
38259091,"programming",,14,60,2,54624,"36638D",180
38259092,"driver",,15,80,2,54624,"79772A",180
38259093,"programming",,15,15,1,54624,"79772A",180
38259094,"driver",,16,78,2,54624,"81388B",180
38259095,"programming",,16,15,2,54624,"81388B",180
38259096,"driver",,17,86,2,54624,"99872A",180
38259097,"programming",,17,5,1,54624,"99872A",180
38259098,"driver",,18,78,2,54624,"71182A",180
38259099,"programming",,18,0,0,54624,"71182A",180
38259100,"driver",,19,77,2,54624,"3335C",180
38259101,"programming",,19,0,0,54624,"3335C",180
38259102,"driver",,20,73,2,54624,"98192A",180
38259103,"programming",,20,0,0,54624,"98192A",180
38259104,"driver",,21,73,1,54624,"97519B",180
38259105,"programming",,21,0,0,54624,"97519B",180
38259106,"driver",,22,72,1,54624,"36287A",180
38259107,"programming",,22,0,0,54624,"36287A",180
38259108,"driver",,23,69,2,54624,"62372A",180
38259109,"programming",,23,0,0,54624,"62372A",180
38259110,"driver",,24,50,2,54624,"69528A",180
38259111,"programming",,24,18,2,54624,"69528A",180
38259112,"driver",,25,68,2,54624,"20587A",180
38259113,"programming",,25,0,0,54624,"20587A",180
38259114,"driver",,26,68,1,54624,"28282E",180
38259115,"programming",,26,0,0,54624,"28282E",180
38259116,"driver",,27,55,2,54624,"36916A",180
38259117,"programming",,27,0,0,54624,"36916A",180
38259118,"driver",,28,44,2,54624,"56382A",180
38259119,"programming",,28,10,2,54624,"56382A",180
38259120,"driver",,29,43,2,54624,"20587B",180
38259121,"programming",,29,0,0,54624,"20587B",180
38259122,"driver",,30,38,2,54624,"91824A",180
38259123,"programming",,30,0,0,54624,"91824A",180
38259124,"driver",,31,34,2,54624,"39766A",180
38259125,"programming",,31,0,0,54624,"39766A",180
38259126,"driver",,32,30,1,54624,"79819B",180
38259127,"programming",,32,0,0,54624,"79819B",180
37893162,"driver",,1,96,3,54343,"98996B",180
37893163,"programming",,1,82,3,54343,"98996B",180
37893164,"driver",,2,71,3,54343,"98988K",180
37893165,"programming",,2,88,3,54343,"98988K",180
37893166,"driver",,3,90,3,54343,"98988F",180
37893167,"programming",,3,20,1,54343,"98988F",180
37893168,"driver",,4,82,2,54343,"94666A",180
37893169,"programming",,4,18,2,54343,"94666A",180
37893170,"driver",,5,56,1,54343,"66999B",180
37893171,"programming",,5,27,1,54343,"66999B",180
37893172,"driver",,6,81,1,54343,"98988B",180
37893173,"programming",,6,0,0,54343,"98988B",180
37893174,"driver",,7,80,1,54343,"94666C",180
37893175,"programming",,7,0,0,54343,"94666C",180
37893176,"driver",,8,69,3,54343,"94666D",180
37893177,"programming",,8,0,0,54343,"94666D",180
37893178,"driver",,9,67,3,54343,"7342X",180
37893179,"programming",,9,0,0,54343,"7342X",180
37893180,"driver",,10,67,3,54343,"98886C",180
37893181,"programming",,10,0,0,54343,"98886C",180
37893182,"driver",,11,63,3,54343,"7342M",180
37893183,"programming",,11,0,0,54343,"7342M",180
37893184,"driver",,12,56,1,54343,"94666B",180
37893185,"programming",,12,0,0,54343,"94666B",180
37893126,"driver",,1,95,3,54344,"98996A",180
37893127,"programming",,1,89,2,54344,"98996A",180
37893128,"driver",,2,111,3,54344,"60666A",180
37893129,"programming",,2,38,3,54344,"60666A",180
37893130,"driver",,3,87,3,54344,"60666X",180
37893131,"programming",,3,41,3,54344,"60666X",180
37893132,"driver",,4,83,1,54344,"98988A",180
37893133,"programming",,4,0,0,54344,"98988A",180
37893134,"driver",,5,65,2,54344,"98990R",180
37893135,"programming",,5,0,0,54344,"98990R",180
37893136,"driver",,6,34,1,54344,"98831A",180
37893137,"programming",,6,0,0,54344,"98831A",180
39859700,"driver",,1,91,3,55018,"6020A",180
39859701,"programming",,1,15,1,55018,"6020A",180
39859702,"driver",,2,79,3,55018,"6020B",180
39859703,"programming",,2,15,1,55018,"6020B",180
39859704,"driver",,3,56,3,55018,"80719A",180
39859705,"programming",,3,34,3,55018,"80719A",180
39859706,"driver",,4,90,3,55018,"88885V",180
39859707,"programming",,4,0,0,55018,"88885V",180
39859708,"driver",,5,90,2,55018,"25502F",180
39859709,"programming",,5,0,0,55018,"25502F",180
39859710,"driver",,6,70,3,55018,"61588W",180
39859711,"programming",,6,15,2,55018,"61588W",180
39859712,"driver",,7,72,3,55018,"25502A",180
39859713,"programming",,7,10,1,55018,"25502A",180
39859714,"driver",,8,79,3,55018,"88885B",180
39859715,"programming",,8,0,0,55018,"88885B",180
39859716,"driver",,9,74,1,55018,"28988A",180
39859717,"programming",,9,0,0,55018,"28988A",180
39859718,"driver",,10,67,3,55018,"50395A",180
39859719,"programming",,10,0,0,55018,"50395A",180
39859720,"driver",,11,61,2,55018,"30501A",180
39859721,"programming",,11,0,0,55018,"30501A",180
39859722,"driver",,12,57,2,55018,"60898A",180
39859723,"programming",,12,0,0,55018,"60898A",180
39859724,"driver",,13,56,2,55018,"7856X",180
39859725,"programming",,13,0,0,55018,"7856X",180
39859726,"driver",,14,54,3,55018,"7856A",180
39859727,"programming",,14,0,0,55018,"7856A",180
39859728,"driver",,15,50,3,55018,"61588T",180
39859729,"programming",,15,0,0,55018,"61588T",180
39859730,"driver",,16,47,2,55018,"61588Y",180
39859731,"programming",,16,0,0,55018,"61588Y",180
39859732,"driver",,17,38,3,55018,"25502D",180
39859733,"programming",,17,0,0,55018,"25502D",180
39859734,"driver",,18,35,2,55018,"7856Z",180
39859735,"programming",,18,0,0,55018,"7856Z",180
39859736,"driver",,19,34,2,55018,"7856Y",180
39859737,"programming",,19,0,0,55018,"7856Y",180
39859738,"driver",,20,30,3,55018,"25502W",180
39859739,"programming",,20,0,0,55018,"25502W",180
40169658,"driver",,1,83,2,54821,"72399B",180
40169659,"programming",,1,88,3,54821,"72399B",180
40169660,"driver",,2,81,3,54821,"98626A",180
40169661,"programming",,2,65,2,54821,"98626A",180
40169662,"driver",,3,81,2,54821,"98626B",180
40169663,"programming",,3,60,2,54821,"98626B",180
40169664,"driver",,4,52,1,54821,"34216C",180
40169665,"programming",,4,74,2,54821,"34216C",180
40169666,"driver",,5,78,3,54821,"31892D",180
40169667,"programming",,5,34,1,54821,"31892D",180
40169668,"driver",,6,103,3,54821,"77072C",180
40169669,"programming",,6,0,0,54821,"77072C",180
40169670,"driver",,7,96,2,54821,"77072A",180
40169671,"programming",,7,0,0,54821,"77072A",180
40169672,"driver",,8,90,3,54821,"77072B",180
40169673,"programming",,8,0,0,54821,"77072B",180
40169674,"driver",,9,32,3,54821,"98626C",180
40169675,"programming",,9,57,1,54821,"98626C",180
40169676,"driver",,10,81,3,54821,"970A",180
40169677,"programming",,10,0,0,54821,"970A",180
40169678,"driver",,11,80,3,54821,"60961S",180
40169679,"programming",,11,0,0,54821,"60961S",180
40169680,"driver",,12,45,3,54821,"31892C",180
40169681,"programming",,12,29,1,54821,"31892C",180
40169682,"driver",,13,69,2,54821,"72333G",180
40169683,"programming",,13,5,3,54821,"72333G",180
40169684,"driver",,14,0,0,54821,"98251D",180
40169685,"programming",,14,70,1,54821,"98251D",180
40169686,"driver",,15,70,2,54821,"98251C",180
40169687,"programming",,15,0,0,54821,"98251C",180
40169688,"driver",,16,69,1,54821,"1686C",180
40169689,"programming",,16,0,0,54821,"1686C",180
40169690,"driver",,17,67,1,54821,"1311B",180
40169691,"programming",,17,0,0,54821,"1311B",180
40169692,"driver",,18,66,1,54821,"31892F",180
40169693,"programming",,18,0,0,54821,"31892F",180
40169694,"driver",,19,50,1,54821,"970C",180
40169695,"programming",,19,11,1,54821,"970C",180
40169696,"driver",,20,54,3,54821,"70520Y",180
40169697,"programming",,20,5,2,54821,"70520Y",180
40169698,"driver",,21,57,2,54821,"30523A",180
40169699,"programming",,21,0,0,54821,"30523A",180
40169700,"driver",,22,49,1,54821,"34216E",180
40169701,"programming",,22,5,1,54821,"34216E",180
40169702,"driver",,23,49,1,54821,"98251B",180
40169703,"programming",,23,0,0,54821,"98251B",180
40169704,"driver",,24,40,1,54821,"60777A",180
40169705,"programming",,24,0,0,54821,"60777A",180
40169706,"driver",,24,40,1,54821,"34216A",180
40169707,"programming",,24,0,0,54821,"34216A",180
40169708,"driver",,26,0,0,54821,"34216D",180
40169709,"programming",,26,39,1,54821,"34216D",180
40169710,"driver",,27,29,3,54821,"31892B",180
40169711,"programming",,27,10,2,54821,"31892B",180
40169712,"driver",,28,11,1,54821,"98626D",180
40169713,"programming",,28,27,2,54821,"98626D",180
40169714,"driver",,29,37,1,54821,"31892E",180
40169715,"programming",,29,0,0,54821,"31892E",180
40169716,"driver",,30,35,1,54821,"1686A",180
40169717,"programming",,30,0,0,54821,"1686A",180
40169718,"driver",,31,23,1,54821,"677A",180
40169719,"programming",,31,0,0,54821,"677A",180
40169720,"driver",,1,64,2,54824,"97A",180
40169721,"programming",,1,64,1,54824,"97A",180
40169722,"driver",,2,61,2,54824,"82388C",180
40169723,"programming",,2,42,2,54824,"82388C",180
40169724,"driver",,3,83,2,54824,"67166A",180
40169725,"programming",,3,19,1,54824,"67166A",180
40169726,"driver",,4,74,3,54824,"31668C",180
40169727,"programming",,4,0,0,54824,"31668C",180
40169728,"driver",,5,66,3,54824,"97C",180
40169729,"programming",,5,0,1,54824,"97C",180
40169730,"driver",,6,54,3,54824,"59268D",180
40169731,"programming",,6,0,0,54824,"59268D",180
40169732,"driver",,7,46,3,54824,"31668A",180
40169733,"programming",,7,0,0,54824,"31668A",180
40743116,"driver",,1,119,3,54916,"558B",180
40743117,"programming",,1,97,3,54916,"558B",180
40743118,"driver",,2,121,2,54916,"92972B",180
40743119,"programming",,2,90,2,54916,"92972B",180
40743120,"driver",,3,114,3,54916,"58988P",180
40743121,"programming",,3,89,3,54916,"58988P",180
40743122,"driver",,4,106,1,54916,"82333A",180
40743123,"programming",,4,74,1,54916,"82333A",180
40743124,"driver",,5,98,3,54916,"58988E",180
40743125,"programming",,5,81,3,54916,"58988E",180
40743126,"driver",,6,99,2,54916,"98988K",180
40743127,"programming",,6,80,2,54916,"98988K",180
40743128,"driver",,7,92,1,54916,"65115B",180
40743129,"programming",,7,82,3,54916,"65115B",180
40743130,"driver",,8,104,3,54916,"58988N",180
40743131,"programming",,8,69,3,54916,"58988N",180
40743132,"driver",,9,76,2,54916,"98996B",180
40743133,"programming",,9,85,2,54916,"98996B",180
40743134,"driver",,10,107,2,54916,"32680C",180
40743135,"programming",,10,47,1,54916,"32680C",180
40743136,"driver",,11,93,3,54916,"8721A",180
40743137,"programming",,11,54,4,54916,"8721A",180
40743138,"driver",,12,82,1,54916,"28282C",180
40743139,"programming",,12,63,1,54916,"28282C",180
40743140,"driver",,13,85,2,54916,"3399X",180
40743141,"programming",,13,59,2,54916,"3399X",180
40743142,"driver",,14,96,3,54916,"8023D",180
40743143,"programming",,14,45,3,54916,"8023D",180
40743144,"driver",,15,71,1,54916,"9666B",180
40743145,"programming",,15,61,1,54916,"9666B",180
40743146,"driver",,16,95,2,54916,"71888B",180
40743147,"programming",,16,32,2,54916,"71888B",180
40743148,"driver",,17,107,2,54916,"15159H",180
40743149,"programming",,17,20,2,54916,"15159H",180
40743150,"driver",,18,90,2,54916,"33996X",180
40743151,"programming",,18,29,2,54916,"33996X",180
40743152,"driver",,19,86,2,54916,"99077D",180
40743153,"programming",,19,30,2,54916,"99077D",180
40743154,"driver",,20,88,1,54916,"53387C",180
40743155,"programming",,20,27,1,54916,"53387C",180
40743156,"driver",,21,89,3,54916,"27112E",180
40743157,"programming",,21,17,1,54916,"27112E",180
40743158,"driver",,22,90,2,54916,"71888C",180
40743159,"programming",,22,15,1,54916,"71888C",180
40743160,"driver",,23,105,1,54916,"48500A",180
40743161,"programming",,23,0,1,54916,"48500A",180
40743162,"driver",,24,82,1,54916,"72366P",180
40743163,"programming",,24,15,1,54916,"72366P",180
40743164,"driver",,25,80,3,54916,"71888A",180
40743165,"programming",,25,15,3,54916,"71888A",180
40743166,"driver",,26,85,2,54916,"11012A",180
40743167,"programming",,26,10,1,54916,"11012A",180
40743168,"driver",,27,66,2,54916,"88008X",180
40743169,"programming",,27,27,2,54916,"88008X",180
40743170,"driver",,28,76,1,54916,"88989S",180
40743171,"programming",,28,15,1,54916,"88989S",180
40743172,"driver",,29,89,2,54916,"98886C",180
40743173,"programming",,29,0,0,54916,"98886C",180
40743174,"driver",,30,88,1,54916,"98988F",180
40743175,"programming",,30,0,0,54916,"98988F",180
40743176,"driver",,31,87,1,54916,"636C",180
40743177,"programming",,31,0,0,54916,"636C",180
40743178,"driver",,32,43,2,54916,"71030F",180
40743179,"programming",,32,42,2,54916,"71030F",180
40743180,"driver",,33,70,1,54916,"88098A",180
40743181,"programming",,33,15,1,54916,"88098A",180
40743182,"driver",,34,83,1,54916,"735B",180
40743183,"programming",,34,0,0,54916,"735B",180
40743184,"driver",,35,82,2,54916,"10288A",180
40743185,"programming",,35,0,0,54916,"10288A",180
40743186,"driver",,36,82,1,54916,"636H",180
40743187,"programming",,36,0,0,54916,"636H",180
40743188,"driver",,37,82,1,54916,"88414H",180
40743189,"programming",,37,0,0,54916,"88414H",180
40743190,"driver",,38,56,1,54916,"8168A",180
40743191,"programming",,38,25,1,54916,"8168A",180
40743192,"driver",,39,81,1,54916,"56556K",180
40743193,"programming",,39,0,0,54916,"56556K",180
40743194,"driver",,40,80,1,54916,"28731C",180
40743195,"programming",,40,0,0,54916,"28731C",180
40743196,"driver",,41,78,1,54916,"88808K",180
40743197,"programming",,41,0,0,54916,"88808K",180
40743198,"driver",,42,77,1,54916,"7368C",180
40743199,"programming",,42,0,0,54916,"7368C",180
40743200,"driver",,42,77,1,54916,"28731F",180
40743201,"programming",,42,0,0,54916,"28731F",180
40743202,"driver",,44,54,2,54916,"13090B",180
40743203,"programming",,44,19,2,54916,"13090B",180
40743204,"driver",,45,70,2,54916,"71910B",180
40743205,"programming",,45,0,0,54916,"71910B",180
40743206,"driver",,46,66,1,54916,"8009H",180
40743207,"programming",,46,0,0,54916,"8009H",180
40743208,"driver",,47,66,1,54916,"39766D",180
40743209,"programming",,47,0,0,54916,"39766D",180
40743210,"driver",,48,59,2,54916,"60068B",180
40743211,"programming",,48,0,0,54916,"60068B",180
40743212,"driver",,49,47,2,54916,"88098F",180
40743213,"programming",,49,10,1,54916,"88098F",180
40743214,"driver",,50,57,1,54916,"7363B",180
40743215,"programming",,50,0,0,54916,"7363B",180
40743216,"driver",,51,56,1,54916,"7366E",180
40743217,"programming",,51,0,0,54916,"7366E",180
40743218,"driver",,52,31,1,54916,"9666C",180
40743219,"programming",,52,24,1,54916,"9666C",180
40743220,"driver",,53,52,2,54916,"3399K",180
40743221,"programming",,53,0,0,54916,"3399K",180
40743222,"driver",,54,51,1,54916,"9738E",180
40743223,"programming",,54,0,0,54916,"9738E",180
40743224,"driver",,55,42,1,54916,"25502A",180
40743225,"programming",,55,5,1,54916,"25502A",180
40743226,"driver",,56,46,1,54916,"1033B",180
40743227,"programming",,56,0,0,54916,"1033B",180
40743228,"driver",,57,30,1,54916,"88777P",180
40743229,"programming",,57,15,1,54916,"88777P",180
40743230,"driver",,58,42,1,54916,"10288C",180
40743231,"programming",,58,0,1,54916,"10288C",180
40743232,"driver",,59,40,1,54916,"2148W",180
40743233,"programming",,59,0,0,54916,"2148W",180
40743234,"driver",,60,34,1,54916,"13090C",180
40743235,"programming",,60,5,1,54916,"13090C",180
40743236,"driver",,61,27,2,54916,"33933A",180
40743237,"programming",,61,0,0,54916,"33933A",180
40743238,"driver",,62,21,1,54916,"636M",180
40743239,"programming",,62,0,0,54916,"636M",180
40743240,"driver",,63,0,0,54916,"71888D",180
40743241,"programming",,63,15,1,54916,"71888D",180
40743242,"driver",,64,0,0,54916,"71888E",180
40743243,"programming",,64,5,1,54916,"71888E",180
40742714,"driver",,1,132,3,54917,"60666A",180
40742715,"programming",,1,96,3,54917,"60666A",180
40742716,"driver",,2,114,3,54917,"95382Y",180
40742717,"programming",,2,90,3,54917,"95382Y",180
40742718,"driver",,3,101,2,54917,"8666B",180
40742719,"programming",,3,99,2,54917,"8666B",180
40742720,"driver",,4,107,2,54917,"58988H",180
40742721,"programming",,4,93,2,54917,"58988H",180
40742722,"driver",,5,107,2,54917,"65115C",180
40742723,"programming",,5,86,2,54917,"65115C",180
40742724,"driver",,6,102,3,54917,"69978D",180
40742725,"programming",,6,82,3,54917,"69978D",180
40742726,"driver",,7,98,3,54917,"10458C",180
40742727,"programming",,7,85,3,54917,"10458C",180
40742728,"driver",,8,109,3,54917,"58988C",180
40742729,"programming",,8,68,2,54917,"58988C",180
40742730,"driver",,9,92,3,54917,"27112A",180
40742731,"programming",,9,78,2,54917,"27112A",180
40742732,"driver",,10,119,3,54917,"32680A",180
40742733,"programming",,10,45,2,54917,"32680A",180
40742734,"driver",,11,107,3,54917,"26158C",180
40742735,"programming",,11,56,3,54917,"26158C",180
40742736,"driver",,12,111,2,54917,"60666X",180
40742737,"programming",,12,49,3,54917,"60666X",180
40742738,"driver",,13,95,2,54917,"20286C",180
40742739,"programming",,13,62,2,54917,"20286C",180
40742740,"driver",,14,84,3,54917,"27115B",180
40742741,"programming",,14,70,3,54917,"27115B",180
40742742,"driver",,15,104,3,54917,"58988J",180
40742743,"programming",,15,42,3,54917,"58988J",180
40742744,"driver",,16,83,3,54917,"27115A",180
40742745,"programming",,16,59,3,54917,"27115A",180
40742746,"driver",,17,92,1,54917,"1298A",180
40742747,"programming",,17,38,1,54917,"1298A",180
40742748,"driver",,18,35,1,54917,"8666C",180
40742749,"programming",,18,93,1,54917,"8666C",180
40742750,"driver",,19,85,3,54917,"366Z",180
40742751,"programming",,19,43,3,54917,"366Z",180
40742752,"driver",,20,66,2,54917,"91902A",180
40742753,"programming",,20,57,2,54917,"91902A",180
40742754,"driver",,21,84,3,54917,"366T",180
40742755,"programming",,21,37,2,54917,"366T",180
40742756,"driver",,22,92,1,54917,"65115E",180
40742757,"programming",,22,29,1,54917,"65115E",180
40742758,"driver",,23,83,1,54917,"27112B",180
40742759,"programming",,23,33,1,54917,"27112B",180
40742760,"driver",,24,109,1,54917,"82355G",180
40742761,"programming",,24,6,1,54917,"82355G",180
40742762,"driver",,25,81,1,54917,"10458B",180
40742763,"programming",,25,29,1,54917,"10458B",180
40742764,"driver",,26,81,1,54917,"7627X",180
40742765,"programming",,26,27,1,54917,"7627X",180
40742766,"driver",,27,89,1,54917,"68888A",180
40742767,"programming",,27,19,1,54917,"68888A",180
